ClipID,YouTubeID,CropSize,StartTime,EndTime
1_0010/shot_2155,WeG7pGZEafU,640:256:0:52,02:01:36.280,02:01:48.480
1_0010/shot_2208,WeG7pGZEafU,640:256:0:52,02:03:38.720,02:03:49.280
1_0011/shot_0001,nVRUZaZk7aE,640:352:0:4,00:00:06.920,00:00:17.360
1_0011/shot_0013,nVRUZaZk7aE,640:352:0:4,00:01:21.400,00:01:39.280
1_0011/shot_0021,nVRUZaZk7aE,640:352:0:4,00:03:17.360,00:03:34.200
1_0011/shot_0024,nVRUZaZk7aE,640:352:0:4,00:03:49.760,00:04:07.000
1_0011/shot_0033,nVRUZaZk7aE,640:352:0:4,00:04:48.000,00:05:00.480
1_0011/shot_0080,nVRUZaZk7aE,640:352:0:4,00:10:03.280,00:10:14.200
1_0011/shot_0121,nVRUZaZk7aE,640:352:0:4,00:14:16.880,00:14:33.520
1_0011/shot_0123,nVRUZaZk7aE,640:352:0:4,00:14:42.240,00:14:52.520
1_0011/shot_0196,nVRUZaZk7aE,640:352:0:4,00:22:27.520,00:22:37.920
1_0011/shot_0327,nVRUZaZk7aE,640:352:0:4,00:33:49.080,00:34:03.760
1_0011/shot_0330,nVRUZaZk7aE,640:352:0:4,00:34:17.160,00:34:32.240
1_0011/shot_0433,nVRUZaZk7aE,640:352:0:4,00:44:46.880,00:45:03.440
1_0011/shot_0449,nVRUZaZk7aE,640:352:0:4,00:46:33.680,00:46:50.120
1_0011/shot_0490,nVRUZaZk7aE,640:352:0:4,00:49:15.440,00:49:25.640
1_0011/shot_0509,nVRUZaZk7aE,640:352:0:4,00:51:31.800,00:51:45.200
1_0011/shot_0511,nVRUZaZk7aE,640:352:0:4,00:51:50.880,00:52:03.880
1_0011/shot_0534,nVRUZaZk7aE,640:352:0:4,00:53:09.600,00:53:20.200
1_0011/shot_0540,nVRUZaZk7aE,640:352:0:4,00:53:52.560,00:54:04.680
1_0011/shot_0562,nVRUZaZk7aE,640:352:0:4,00:55:51.320,00:56:02.560
1_0011/shot_0565,nVRUZaZk7aE,640:352:0:4,00:56:08.760,00:56:23.840
1_0011/shot_0573,nVRUZaZk7aE,640:352:0:4,00:57:43.960,00:57:56.000
1_0011/shot_0618,nVRUZaZk7aE,640:352:0:4,01:02:54.880,01:03:05.800
1_0011/shot_0632,nVRUZaZk7aE,640:352:0:4,01:04:05.800,01:04:17.960
1_0011/shot_0637,nVRUZaZk7aE,640:352:0:4,01:04:40.240,01:04:51.640
1_0011/shot_0657,nVRUZaZk7aE,640:352:0:4,01:06:51.400,01:07:08.920
1_0011/shot_0694,nVRUZaZk7aE,640:352:0:4,01:11:33.280,01:11:48.640
1_0011/shot_0696,nVRUZaZk7aE,640:352:0:4,01:11:58.200,01:12:16.160
1_0011/shot_0708,nVRUZaZk7aE,640:352:0:4,01:12:51.800,01:13:07.320
1_0012/shot_0004,fOEzORtvwCE,400:304:70:28,00:01:09.361,00:01:23.333
1_0012/shot_0045,fOEzORtvwCE,400:304:70:28,00:05:48.849,00:06:00.610
1_0012/shot_0047,fOEzORtvwCE,400:304:70:28,00:06:02.070,00:06:12.789
1_0012/shot_0074,fOEzORtvwCE,400:304:70:28,00:08:32.053,00:08:45.191
1_0012/shot_0318,fOEzORtvwCE,400:304:70:28,00:33:54.366,00:34:05.794
1_0012/shot_0331,fOEzORtvwCE,400:304:70:28,00:36:05.288,00:36:15.715
1_0012/shot_0347,fOEzORtvwCE,400:304:70:28,00:37:33.918,00:37:44.095
1_0012/shot_0350,fOEzORtvwCE,400:304:70:28,00:37:59.486,00:38:14.834
1_0012/shot_0401,fOEzORtvwCE,400:304:70:28,00:42:53.154,00:43:04.040
1_0012/shot_0419,fOEzORtvwCE,400:304:70:28,00:47:21.255,00:47:34.518
1_0012/shot_0532,fOEzORtvwCE,400:304:70:28,01:02:21.655,01:02:36.753
1_0012/shot_0579,fOEzORtvwCE,400:304:70:28,01:10:58.921,01:11:13.019
1_0013/shot_0197,tt5n9Kw_YfQ,640:352:0:4,00:09:38.720,00:09:51.720
1_0013/shot_0202,tt5n9Kw_YfQ,640:352:0:4,00:10:02.040,00:10:13.240
1_0013/shot_0218,tt5n9Kw_YfQ,640:352:0:4,00:10:58.880,00:11:09.320
1_0013/shot_0251,tt5n9Kw_YfQ,640:352:0:4,00:12:34.680,00:12:48.080
1_0013/shot_0253,tt5n9Kw_YfQ,640:352:0:4,00:12:50.000,00:13:03.920
1_0013/shot_0374,tt5n9Kw_YfQ,640:352:0:4,00:21:52.800,00:22:07.040
1_0013/shot_0402,tt5n9Kw_YfQ,640:352:0:4,00:23:59.600,00:24:14.440
1_0013/shot_0410,tt5n9Kw_YfQ,640:352:0:4,00:24:37.120,00:24:49.440
1_0013/shot_0432,tt5n9Kw_YfQ,640:352:0:4,00:26:26.000,00:26:36.400
1_0013/shot_0434,tt5n9Kw_YfQ,640:352:0:4,00:26:40.520,00:26:51.400
1_0013/shot_0454,tt5n9Kw_YfQ,640:352:0:4,00:28:23.120,00:28:37.120
1_0013/shot_0461,tt5n9Kw_YfQ,640:352:0:4,00:28:55.280,00:29:06.360
1_0013/shot_0597,tt5n9Kw_YfQ,640:352:0:4,00:35:54.080,00:36:08.400
1_0013/shot_0647,tt5n9Kw_YfQ,640:352:0:4,00:38:47.200,00:39:01.120
1_0013/shot_0651,tt5n9Kw_YfQ,640:352:0:4,00:39:11.720,00:39:23.000
1_0013/shot_0662,tt5n9Kw_YfQ,640:352:0:4,00:39:43.480,00:39:53.800
1_0013/shot_0684,tt5n9Kw_YfQ,640:352:0:4,00:40:54.000,00:41:08.880
1_0013/shot_0696,tt5n9Kw_YfQ,640:352:0:4,00:41:37.800,00:41:48.760
1_0013/shot_0772,tt5n9Kw_YfQ,640:352:0:4,00:45:54.120,00:46:12.400
1_0013/shot_0773,tt5n9Kw_YfQ,640:352:0:4,00:46:12.400,00:46:23.280
1_0013/shot_0775,tt5n9Kw_YfQ,640:352:0:4,00:46:30.360,00:46:44.200
1_0013/shot_0776,tt5n9Kw_YfQ,640:352:0:4,00:46:44.200,00:46:56.280
1_0013/shot_0855,tt5n9Kw_YfQ,640:352:0:4,00:50:54.480,00:51:09.320
1_0013/shot_0926,tt5n9Kw_YfQ,640:352:0:4,00:55:09.600,00:55:25.360
1_0013/shot_1239,tt5n9Kw_YfQ,640:352:0:4,01:13:15.720,01:13:26.800
1_0013/shot_1419,tt5n9Kw_YfQ,640:352:0:4,01:23:02.240,01:23:16.720
1_0014/shot_0027,lIVdXD-snZg,640:256:0:52,00:01:26.336,00:01:39.308
1_0014/shot_0115,lIVdXD-snZg,640:256:0:52,00:04:14.463,00:04:29.978
1_0014/shot_0149,lIVdXD-snZg,640:256:0:52,00:06:13.790,00:06:31.141
1_0014/shot_0382,lIVdXD-snZg,640:256:0:52,00:17:14.450,00:17:30.049
1_0014/shot_0400,lIVdXD-snZg,640:256:0:52,00:18:15.303,00:18:30.318
1_0014/shot_0474,lIVdXD-snZg,640:256:0:52,00:22:01.028,00:22:16.544
1_0014/shot_0509,lIVdXD-snZg,640:256:0:52,00:24:04.943,00:24:18.374
1_0014/shot_0513,lIVdXD-snZg,640:256:0:52,00:24:24.713,00:24:39.436
1_0014/shot_0573,lIVdXD-snZg,640:256:0:52,00:27:29.106,00:27:42.035
1_0014/shot_0585,lIVdXD-snZg,640:256:0:52,00:28:06.685,00:28:19.072
1_0014/shot_0602,lIVdXD-snZg,640:256:0:52,00:29:17.130,00:29:27.724
1_0014/shot_0616,lIVdXD-snZg,640:256:0:52,00:30:05.554,00:30:20.736
1_0014/shot_0643,lIVdXD-snZg,640:256:0:52,00:31:30.138,00:31:49.282
1_0014/shot_0806,lIVdXD-snZg,640:256:0:52,00:38:58.711,00:39:11.891
1_0014/shot_0809,lIVdXD-snZg,640:256:0:52,00:39:28.533,00:39:42.088
1_0014/shot_0817,lIVdXD-snZg,640:256:0:52,00:40:12.869,00:40:24.964
1_0014/shot_1104,lIVdXD-snZg,640:256:0:52,00:51:33.841,00:51:44.685
1_0014/shot_1369,lIVdXD-snZg,640:256:0:52,00:59:31.234,00:59:47.292
1_0014/shot_1453,lIVdXD-snZg,640:256:0:52,01:03:46.698,01:04:02.213
1_0014/shot_1570,lIVdXD-snZg,640:256:0:52,01:09:04.932,01:09:18.654
1_0014/shot_1637,lIVdXD-snZg,640:256:0:52,01:12:45.611,01:13:01.502
1_0014/shot_1907,lIVdXD-snZg,640:256:0:52,01:23:15.991,01:23:28.921
1_0014/shot_1923,lIVdXD-snZg,640:256:0:52,01:24:05.624,01:24:23.892
1_0014/shot_1944,lIVdXD-snZg,640:256:0:52,01:25:22.701,01:25:34.504
1_0014/shot_1956,lIVdXD-snZg,640:256:0:52,01:25:57.611,01:26:14.836
1_0014/shot_1971,lIVdXD-snZg,640:256:0:52,01:26:54.042,01:27:04.970
1_0015/shot_0001,AwR_hc3DU7s,640:336:0:6,00:00:02.867,00:00:16.667
1_0015/shot_0057,AwR_hc3DU7s,640:336:0:6,00:02:46.233,00:03:02.000
1_0015/shot_0090,AwR_hc3DU7s,640:336:0:6,00:05:13.400,00:05:27.000
1_0015/shot_0205,AwR_hc3DU7s,640:336:0:6,00:09:43.800,00:09:57.100
1_0015/shot_0259,AwR_hc3DU7s,640:336:0:6,00:13:57.267,00:14:10.233
1_0015/shot_0323,AwR_hc3DU7s,640:336:0:6,00:17:47.200,00:17:57.267
1_0015/shot_0739,AwR_hc3DU7s,640:336:0:6,00:35:27.900,00:35:42.100
1_0015/shot_0778,AwR_hc3DU7s,640:336:0:6,00:37:45.000,00:37:57.500
1_0015/shot_0782,AwR_hc3DU7s,640:336:0:6,00:38:04.833,00:38:18.033
1_0015/shot_0812,AwR_hc3DU7s,640:336:0:6,00:40:52.433,00:41:03.200
1_0015/shot_1068,AwR_hc3DU7s,640:336:0:6,00:49:49.033,00:50:07.233
1_0015/shot_1132,AwR_hc3DU7s,640:336:0:6,00:55:21.800,00:55:34.400
1_0015/shot_1133,AwR_hc3DU7s,640:336:0:6,00:55:34.400,00:55:47.433
1_0015/shot_1171,AwR_hc3DU7s,640:336:0:6,00:57:24.067,00:57:34.900
1_0015/shot_1373,AwR_hc3DU7s,640:336:0:6,01:07:19.300,01:07:31.167
1_0015/shot_1449,AwR_hc3DU7s,640:336:0:6,01:12:19.167,01:12:30.167
1_0015/shot_1465,AwR_hc3DU7s,640:336:0:6,01:13:40.200,01:13:57.433
1_0015/shot_1485,AwR_hc3DU7s,640:336:0:6,01:16:02.600,01:16:20.067
1_0015/shot_1508,AwR_hc3DU7s,640:336:0:6,01:17:57.500,01:18:10.900
1_0015/shot_1546,AwR_hc3DU7s,640:336:0:6,01:21:12.533,01:21:22.833
1_0015/shot_1789,AwR_hc3DU7s,640:336:0:6,01:29:11.967,01:29:29.100
1_0015/shot_2140,AwR_hc3DU7s,640:336:0:6,01:37:14.033,01:37:25.833
1_0015/shot_2206,AwR_hc3DU7s,640:336:0:6,01:39:37.800,01:39:49.967
1_0015/shot_2209,AwR_hc3DU7s,640:336:0:6,01:40:00.233,01:40:16.100
1_0015/shot_2269,AwR_hc3DU7s,640:336:0:6,01:44:14.533,01:44:28.667
1_0015/shot_2288,AwR_hc3DU7s,640:336:0:6,01:45:43.867,01:45:56.633
1_0016/shot_0120,OQlZ1rYmuGA,640:256:0:52,00:05:33.291,00:05:50.350
1_0016/shot_0122,OQlZ1rYmuGA,640:256:0:52,00:05:54.187,00:06:05.490
1_0016/shot_0171,OQlZ1rYmuGA,640:256:0:52,00:08:04.567,00:08:14.911
1_0016/shot_1147,OQlZ1rYmuGA,640:256:0:52,00:49:44.106,00:49:57.786
1_0016/shot_1367,OQlZ1rYmuGA,640:256:0:52,01:00:50.438,01:01:02.117
1_0016/shot_1420,OQlZ1rYmuGA,640:256:0:52,01:02:59.651,01:03:10.036
1_0016/shot_1521,OQlZ1rYmuGA,640:256:0:52,01:06:45.043,01:06:59.933
1_0016/shot_1810,OQlZ1rYmuGA,640:256:0:52,01:19:29.723,01:19:45.030
1_0016/shot_1817,OQlZ1rYmuGA,640:256:0:52,01:20:11.473,01:20:22.276
1_0016/shot_1821,OQlZ1rYmuGA,640:256:0:52,01:20:34.413,01:20:47.593
1_0017/shot_0013,qkiNFzP5A2o,640:256:0:54,00:00:32.366,00:00:43.752
1_0017/shot_0107,qkiNFzP5A2o,640:256:0:54,00:05:33.625,00:05:48.890
1_0017/shot_0246,qkiNFzP5A2o,640:256:0:54,00:12:26.079,00:12:39.884
1_0017/shot_0320,qkiNFzP5A2o,640:256:0:54,00:16:28.487,00:16:39.665
1_0017/shot_0343,qkiNFzP5A2o,640:256:0:54,00:18:02.039,00:18:13.134
1_0017/shot_0372,qkiNFzP5A2o,640:256:0:54,00:19:51.357,00:20:03.369
1_0017/shot_0468,qkiNFzP5A2o,640:256:0:54,00:25:02.042,00:25:12.845
1_0017/shot_0469,qkiNFzP5A2o,640:256:0:54,00:25:12.845,00:25:22.855
1_0017/shot_0506,qkiNFzP5A2o,640:256:0:54,00:28:19.573,00:28:37.841
1_0017/shot_0511,qkiNFzP5A2o,640:256:0:54,00:28:57.235,00:29:11.750
1_0017/shot_0512,qkiNFzP5A2o,640:256:0:54,00:29:11.750,00:29:27.224
1_0017/shot_0569,qkiNFzP5A2o,640:256:0:54,00:33:09.571,00:33:24.544
1_0017/shot_0622,qkiNFzP5A2o,640:256:0:54,00:35:54.277,00:36:11.127
1_0017/shot_0721,qkiNFzP5A2o,640:256:0:54,00:40:17.373,00:40:28.927
1_0017/shot_0734,qkiNFzP5A2o,640:256:0:54,00:41:33.199,00:41:44.210
1_0017/shot_0769,qkiNFzP5A2o,640:256:0:54,00:44:23.536,00:44:37.925
1_0017/shot_0776,qkiNFzP5A2o,640:256:0:54,00:44:55.568,00:45:13.377
1_0017/shot_0820,qkiNFzP5A2o,640:256:0:54,00:48:40.793,00:48:57.434
1_0017/shot_0855,qkiNFzP5A2o,640:256:0:54,00:52:03.078,00:52:21.347
1_0017/shot_1010,qkiNFzP5A2o,640:256:0:54,01:00:52.899,01:01:04.369
1_0017/shot_1078,qkiNFzP5A2o,640:256:0:54,01:07:17.909,01:07:28.127
1_0017/shot_1110,qkiNFzP5A2o,640:256:0:54,01:09:53.898,01:10:06.577
1_0017/shot_1134,qkiNFzP5A2o,640:256:0:54,01:12:00.274,01:12:16.666
1_0017/shot_1135,qkiNFzP5A2o,640:256:0:54,01:12:16.666,01:12:36.435
1_0017/shot_1139,qkiNFzP5A2o,640:256:0:54,01:12:42.942,01:12:59.083
1_0017/shot_1203,qkiNFzP5A2o,640:256:0:54,01:15:16.220,01:15:31.193
1_0017/shot_1257,qkiNFzP5A2o,640:256:0:54,01:18:30.122,01:18:40.382
1_0017/shot_1290,qkiNFzP5A2o,640:256:0:54,01:20:29.408,01:20:42.546
1_0017/shot_1291,qkiNFzP5A2o,640:256:0:54,01:20:42.546,01:20:59.021
1_0017/shot_1347,qkiNFzP5A2o,640:256:0:54,01:23:46.063,01:23:57.324
1_0017/shot_1357,qkiNFzP5A2o,640:256:0:54,01:24:41.285,01:24:53.005
1_0017/shot_1437,qkiNFzP5A2o,640:256:0:54,01:29:26.403,01:29:42.002
1_0017/shot_1453,qkiNFzP5A2o,640:256:0:54,01:30:47.442,01:30:58.870
1_0017/shot_1554,qkiNFzP5A2o,640:256:0:54,01:35:49.786,01:36:02.924
1_0017/shot_1707,qkiNFzP5A2o,640:256:0:54,01:44:02.236,01:44:15.416
1_0017/shot_1708,qkiNFzP5A2o,640:256:0:54,01:44:15.416,01:44:28.679
1_0018/shot_0029,YsPMV3G1stA,640:256:0:6,00:01:29.881,00:01:42.728
1_0018/shot_0117,YsPMV3G1stA,640:256:0:6,00:05:02.219,00:05:13.688
1_0018/shot_0345,YsPMV3G1stA,640:256:0:6,00:16:18.853,00:16:29.280
1_0018/shot_0603,YsPMV3G1stA,640:256:0:6,00:28:10.230,00:28:22.659
1_0018/shot_0665,YsPMV3G1stA,640:256:0:6,00:31:24.007,00:31:40.440
1_0018/shot_0668,YsPMV3G1stA,640:256:0:6,00:31:47.948,00:32:00.168
1_0018/shot_0753,YsPMV3G1stA,640:256:0:6,00:36:01.951,00:36:13.755
1_0018/shot_0802,YsPMV3G1stA,640:256:0:6,00:38:04.908,00:38:21.216
1_0018/shot_0956,YsPMV3G1stA,640:256:0:6,00:45:39.362,00:45:52.208
1_0018/shot_1114,YsPMV3G1stA,640:256:0:6,00:52:56.882,00:53:09.061
1_0018/shot_1319,YsPMV3G1stA,640:256:0:6,01:01:57.297,01:02:10.226
1_0018/shot_1322,YsPMV3G1stA,640:256:0:6,01:02:19.819,01:02:32.374
1_0018/shot_1345,YsPMV3G1stA,640:256:0:6,01:04:02.338,01:04:14.934
1_0018/shot_1606,YsPMV3G1stA,640:256:0:6,01:17:38.195,01:17:49.874
1_0018/shot_1607,YsPMV3G1stA,640:256:0:6,01:17:49.874,01:18:05.556
1_0018/shot_1741,YsPMV3G1stA,640:256:0:6,01:24:14.967,01:24:24.977
1_0018/shot_1840,YsPMV3G1stA,640:256:0:6,01:28:05.697,01:28:18.376
1_0018/shot_2071,YsPMV3G1stA,640:256:0:6,01:37:11.242,01:37:27.759
1_0019/shot_0258,PMeHdc25BGE,640:352:0:4,00:16:20.438,00:16:30.948
1_0019/shot_0315,PMeHdc25BGE,640:352:0:4,00:19:45.309,00:19:57.655
1_0019/shot_0374,PMeHdc25BGE,640:352:0:4,00:23:43.881,00:23:58.145
1_0019/shot_0415,PMeHdc25BGE,640:352:0:4,00:26:58.700,00:27:18.262
1_0019/shot_0427,PMeHdc25BGE,640:352:0:4,00:28:07.144,00:28:26.580
1_0019/shot_0575,PMeHdc25BGE,640:352:0:4,00:37:54.022,00:38:05.617
1_0019/shot_0592,PMeHdc25BGE,640:352:0:4,00:39:29.951,00:39:41.754
1_0019/shot_0663,PMeHdc25BGE,640:352:0:4,00:44:52.398,00:45:04.577
1_0019/shot_0773,PMeHdc25BGE,640:352:0:4,00:52:58.926,00:53:18.529
1_0019/shot_0839,PMeHdc25BGE,640:352:0:4,00:57:47.422,00:58:00.310
1_0019/shot_0918,PMeHdc25BGE,640:352:0:4,01:03:38.898,01:03:57.625
1_0019/shot_1101,PMeHdc25BGE,640:352:0:4,01:15:39.702,01:15:51.714
1_0020/shot_0087,M0d_hdgQ6Nk,640:352:0:4,00:03:52.480,00:04:05.200
1_0020/shot_0393,M0d_hdgQ6Nk,640:352:0:4,00:14:00.240,00:14:15.440
1_0020/shot_0456,M0d_hdgQ6Nk,640:352:0:4,00:16:15.680,00:16:26.320
1_0020/shot_0501,M0d_hdgQ6Nk,640:352:0:4,00:18:54.360,00:19:08.800
1_0020/shot_0523,M0d_hdgQ6Nk,640:352:0:4,00:20:26.560,00:20:39.120
1_0020/shot_0548,M0d_hdgQ6Nk,640:352:0:4,00:21:52.560,00:22:02.600
1_0020/shot_0875,M0d_hdgQ6Nk,640:352:0:4,00:35:10.640,00:35:22.960
1_0020/shot_1175,M0d_hdgQ6Nk,640:352:0:4,00:47:00.760,00:47:11.560
1_0020/shot_1363,M0d_hdgQ6Nk,640:352:0:4,00:54:12.120,00:54:29.120
1_0021/shot_0064,yFDvDXPmqtc,640:320:0:22,00:03:31.670,00:03:43.223
1_0021/shot_0065,yFDvDXPmqtc,640:320:0:22,00:03:43.223,00:03:58.196
1_0021/shot_0173,yFDvDXPmqtc,640:320:0:22,00:09:56.763,00:10:09.192
1_0021/shot_0190,yFDvDXPmqtc,640:320:0:22,00:11:06.833,00:11:17.635
1_0021/shot_0203,yFDvDXPmqtc,640:320:0:22,00:12:14.067,00:12:25.912
1_0021/shot_0270,yFDvDXPmqtc,640:320:0:22,00:16:27.403,00:16:44.212
1_0021/shot_0282,yFDvDXPmqtc,640:320:0:22,00:18:08.087,00:18:23.811
1_0021/shot_0288,yFDvDXPmqtc,640:320:0:22,00:19:05.394,00:19:18.574
1_0021/shot_0347,yFDvDXPmqtc,640:320:0:22,00:24:32.888,00:24:45.067
1_0021/shot_0402,yFDvDXPmqtc,640:320:0:22,00:29:18.757,00:29:29.142
1_0021/shot_0421,yFDvDXPmqtc,640:320:0:22,00:29:46.243,00:29:57.045
1_0021/shot_0494,yFDvDXPmqtc,640:320:0:22,00:33:54.032,00:34:10.048
1_0021/shot_0632,yFDvDXPmqtc,640:320:0:22,00:42:46.022,00:42:57.200
1_0021/shot_0639,yFDvDXPmqtc,640:320:0:22,00:43:19.847,00:43:30.149
1_0021/shot_0645,yFDvDXPmqtc,640:320:0:22,00:43:58.511,00:44:10.857
1_0021/shot_0781,yFDvDXPmqtc,640:320:0:22,00:52:41.533,00:52:53.212
1_0021/shot_0799,yFDvDXPmqtc,640:320:0:22,00:54:21.258,00:54:38.400
1_0021/shot_0800,yFDvDXPmqtc,640:320:0:22,00:54:38.400,00:54:49.286
1_0021/shot_0842,yFDvDXPmqtc,640:320:0:22,00:56:33.807,00:56:44.401
1_0021/shot_0866,yFDvDXPmqtc,640:320:0:22,00:57:56.556,00:58:10.487
1_0021/shot_0878,yFDvDXPmqtc,640:320:0:22,00:58:39.057,00:58:57.743
1_0021/shot_0971,yFDvDXPmqtc,640:320:0:22,01:06:39.996,01:06:53.009
1_0021/shot_1193,yFDvDXPmqtc,640:320:0:22,01:21:38.393,01:21:48.570
1_0021/shot_1205,yFDvDXPmqtc,640:320:0:22,01:22:21.395,01:22:36.243
1_0021/shot_1211,yFDvDXPmqtc,640:320:0:22,01:22:47.087,01:23:00.392
1_0021/shot_1213,yFDvDXPmqtc,640:320:0:22,01:23:05.814,01:23:20.329
1_0021/shot_1241,yFDvDXPmqtc,640:320:0:22,01:25:18.030,01:25:34.421
1_0021/shot_1255,yFDvDXPmqtc,640:320:0:22,01:26:48.662,01:27:00.340
1_0021/shot_1263,yFDvDXPmqtc,640:320:0:22,01:27:32.622,01:27:44.134
1_0021/shot_1295,yFDvDXPmqtc,640:320:0:22,01:29:08.468,01:29:18.853
1_0022/shot_0007,qPQKHbD0fjw,640:240:0:60,00:00:51.600,00:01:10.400
1_0022/shot_0010,qPQKHbD0fjw,640:240:0:60,00:01:19.480,00:01:30.600
1_0022/shot_0012,qPQKHbD0fjw,640:240:0:60,00:01:32.000,00:01:45.800
1_0022/shot_0022,qPQKHbD0fjw,640:240:0:60,00:02:35.080,00:02:55.040
1_0022/shot_0075,qPQKHbD0fjw,640:240:0:60,00:08:05.960,00:08:20.120
1_0022/shot_0106,qPQKHbD0fjw,640:240:0:60,00:13:36.560,00:13:48.520
1_0022/shot_0146,qPQKHbD0fjw,640:240:0:60,00:17:42.760,00:17:58.040
1_0022/shot_0173,qPQKHbD0fjw,640:240:0:60,00:21:01.760,00:21:15.080
1_0022/shot_0261,qPQKHbD0fjw,640:240:0:60,00:31:39.680,00:31:52.320
1_0022/shot_0330,qPQKHbD0fjw,640:240:0:60,00:37:18.440,00:37:31.240
1_0022/shot_0484,qPQKHbD0fjw,640:240:0:60,00:50:51.880,00:51:10.320
1_0022/shot_0487,qPQKHbD0fjw,640:240:0:60,00:51:20.880,00:51:34.080
1_0022/shot_0579,qPQKHbD0fjw,640:240:0:60,00:58:14.120,00:58:32.680
1_0022/shot_0612,qPQKHbD0fjw,640:240:0:60,01:00:46.880,01:00:57.440
1_0022/shot_0667,qPQKHbD0fjw,640:240:0:60,01:05:15.640,01:05:26.600
1_0022/shot_0684,qPQKHbD0fjw,640:240:0:60,01:07:17.880,01:07:30.360
1_0022/shot_0697,qPQKHbD0fjw,640:240:0:60,01:09:07.520,01:09:25.040
1_0022/shot_0698,qPQKHbD0fjw,640:240:0:60,01:09:25.040,01:09:36.720
1_0022/shot_0709,qPQKHbD0fjw,640:240:0:60,01:10:03.440,01:10:14.080
1_0022/shot_0732,qPQKHbD0fjw,640:240:0:60,01:11:58.200,01:12:15.680
1_0022/shot_0785,qPQKHbD0fjw,640:240:0:60,01:16:08.840,01:16:21.560
1_0022/shot_0872,qPQKHbD0fjw,640:240:0:60,01:22:55.600,01:23:12.320
1_0022/shot_0943,qPQKHbD0fjw,640:240:0:60,01:28:38.320,01:28:53.120
1_0022/shot_0961,qPQKHbD0fjw,640:240:0:60,01:30:12.520,01:30:25.400
1_0023/shot_0022,SsD-_oykv30,640:256:0:52,00:01:45.680,00:01:55.680
1_0023/shot_0025,SsD-_oykv30,640:256:0:52,00:02:08.480,00:02:28.360
1_0023/shot_0028,SsD-_oykv30,640:256:0:52,00:03:41.240,00:03:56.680
1_0023/shot_0084,SsD-_oykv30,640:256:0:52,00:07:34.960,00:07:46.440
1_0023/shot_0094,SsD-_oykv30,640:256:0:52,00:08:19.760,00:08:30.280
1_0023/shot_0100,SsD-_oykv30,640:256:0:52,00:09:13.960,00:09:24.960
1_0023/shot_0119,SsD-_oykv30,640:256:0:52,00:10:25.720,00:10:42.000
1_0023/shot_0197,SsD-_oykv30,640:256:0:52,00:16:03.280,00:16:18.600
1_0023/shot_0251,SsD-_oykv30,640:256:0:52,00:20:27.160,00:20:42.240
1_0023/shot_0383,SsD-_oykv30,640:256:0:52,00:27:46.840,00:28:00.400
1_0023/shot_0518,SsD-_oykv30,640:256:0:52,00:35:10.120,00:35:25.480
1_0023/shot_0525,SsD-_oykv30,640:256:0:52,00:35:51.160,00:36:02.760
1_0023/shot_0528,SsD-_oykv30,640:256:0:52,00:36:16.680,00:36:30.520
1_0023/shot_0887,SsD-_oykv30,640:256:0:52,00:54:35.520,00:54:53.680
1_0023/shot_0980,SsD-_oykv30,640:256:0:52,01:00:23.960,01:00:34.680
1_0023/shot_1196,SsD-_oykv30,640:256:0:52,01:13:53.320,01:14:05.840
1_0023/shot_1197,SsD-_oykv30,640:256:0:52,01:14:05.840,01:14:17.400
1_0023/shot_1199,SsD-_oykv30,640:256:0:52,01:14:23.120,01:14:40.120
1_0023/shot_1227,SsD-_oykv30,640:256:0:52,01:16:24.840,01:16:35.320
1_0023/shot_1467,SsD-_oykv30,640:256:0:52,01:25:22.840,01:25:34.200
1_0023/shot_1499,SsD-_oykv30,640:256:0:52,01:28:16.720,01:28:31.400
1_0023/shot_1503,SsD-_oykv30,640:256:0:52,01:28:42.440,01:28:53.920
1_0023/shot_1504,SsD-_oykv30,640:256:0:52,01:28:53.920,01:29:03.920
1_0024/shot_0062,NAnPWjg2uM4,640:272:0:44,00:03:42.322,00:03:53.967
1_0024/shot_0107,NAnPWjg2uM4,640:272:0:44,00:06:24.851,00:06:44.638
1_0024/shot_0118,NAnPWjg2uM4,640:272:0:44,00:07:20.740,00:07:38.692
1_0024/shot_0271,NAnPWjg2uM4,640:272:0:44,00:21:01.160,00:21:19.712
1_0024/shot_0284,NAnPWjg2uM4,640:272:0:44,00:22:10.229,00:22:29.715
1_0024/shot_0498,NAnPWjg2uM4,640:272:0:44,00:36:56.915,00:37:08.560
1_0024/shot_0499,NAnPWjg2uM4,640:272:0:44,00:37:08.560,00:37:24.709
1_0024/shot_0543,NAnPWjg2uM4,640:272:0:44,00:39:39.444,00:39:59.230
1_0024/shot_0554,NAnPWjg2uM4,640:272:0:44,00:40:35.333,00:40:53.284
1_0024/shot_0660,NAnPWjg2uM4,640:272:0:44,00:47:35.019,00:47:52.870
1_0024/shot_0774,NAnPWjg2uM4,640:272:0:44,00:57:38.989,00:57:50.567
1_0024/shot_0864,NAnPWjg2uM4,640:272:0:44,01:04:04.140,01:04:17.587
1_0024/shot_1051,NAnPWjg2uM4,640:272:0:44,01:16:36.092,01:16:50.706
1_0024/shot_1096,NAnPWjg2uM4,640:272:0:44,01:18:44.119,01:18:58.367
1_0024/shot_1283,NAnPWjg2uM4,640:272:0:44,01:32:37.118,01:32:53.635
1_0025/shot_0135,psUx-oZDJho,640:256:0:6,00:10:42.392,00:10:53.486
